datetime,last,bought,sold,bid_price_0,bid_amount_0,bid_price_1,bid_amount_1,bid_price_2,bid_amount_2,bid_price_3,bid_amount_3,bid_price_4,bid_amount_4,bid_price_5,bid_amount_5,bid_price_6,bid_amount_6,bid_price_7,bid_amount_7,bid_price_8,bid_amount_8,bid_price_9,bid_amount_9,bid_price_10,bid_amount_10,bid_price_11,bid_amount_11,bid_price_12,bid_amount_12,bid_price_13,bid_amount_13,bid_price_14,bid_amount_14,ask_price_0,ask_amount_0,ask_price_1,ask_amount_1,ask_price_2,ask_amount_2,ask_price_3,ask_amount_3,ask_price_4,ask_amount_4,ask_price_5,ask_amount_5,ask_price_6,ask_amount_6,ask_price_7,ask_amount_7,ask_price_8,ask_amount_8,ask_price_9,ask_amount_9,ask_price_10,ask_amount_10,ask_price_11,ask_amount_11,ask_price_12,ask_amount_12,ask_price_13,ask_amount_13,ask_price_14,ask_amount_14
2017-09-08T11:00:53.694,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.65,0.02,3912.64,0.03006105,3911.03,0.25,3911.03,0.25,3911.02,0.0775789,3911.0,0.63922271,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3915.0,0.88975735,3915.0,0.05039871,3915.0,0.02,3915.0,0.02555889,3915.0,0.06263,3915.42,0.14,3915.43,1.0,3915.87,0.27092786,3916.0,0.1,3917.39,0.25,3917.4,0.15
2017-09-08T11:00:55.810,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.71,0.02,3912.7,0.456,3912.64,0.03006105,3911.03,0.25,3911.02,0.0775789,3911.0,0.63922271,3909.18,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0,3915.87,0.27092786,3916.0,0.1,3917.39,0.25,3917.4,0.15,3918.96,0.25
2017-09-08T11:00:58.042,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.72,0.02,3912.71,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3909.09,0.25,3909.08,0.01,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0,3915.87,0.27092786,3916.0,0.1,3917.39,0.25,3917.4,0.15
2017-09-08T11:01:00.487,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.73,0.02,3912.72,0.456,3912.64,0.03006105,3911.03,0.25,3911.0,0.63922271,3909.23,0.25,3909.22,0.79665523,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0,3915.87,0.27092786
2017-09-08T11:01:02.735,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.75,0.02,3912.74,0.456,3912.64,0.03006105,3911.01,0.25,3911.01,0.25,3911.0,0.63922271,3909.23,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0,3915.87,0.27092786
2017-09-08T11:01:05.087,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.76,0.02,3912.75,0.456,3912.64,0.03006105,3911.01,0.25,3911.01,0.25,3911.0,0.63922271,3909.09,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0
2017-09-08T11:01:07.519,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.77,0.02,3912.76,0.456,3912.64,0.03006105,3911.01,0.25,3911.01,0.25,3911.0,0.63922271,3909.21,0.79665727,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889,3915.42,0.14,3915.43,1.0
2017-09-08T11:01:10.112,3914.15,0.0,0.0,3913.66,0.03369255,3913.66,0.1,3913.66,0.25,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.0,1.0,3912.79,0.02,3912.78,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3908.47,0.25,3908.46,0.07758365,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02,3915.0,0.02555889
2017-09-08T11:01:12.693,3914.15,0.0,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.04,0.03,3913.03,0.1,3913.0,1.0,3912.8,0.02,3912.79,0.456,3912.64,0.03006105,3911.01,0.25,3911.01,0.25,3911.0,0.63922271,3909.21,0.79665727,3908.47,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.73,0.06018468,3915.0,0.88975735,3915.0,0.02
2017-09-08T11:01:15.546,3914.15,0.0,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.06,0.03,3913.05,0.1,3913.03,0.25,3913.0,1.0,3912.82,0.02,3912.81,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3909.22,0.25,3909.21,0.79665727,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.73,0.06018468,3914.99,0.14
2017-09-08T11:01:17.855,3914.15,0.0,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.06,0.03,3913.05,0.1,3913.0,1.0,3912.83,0.02,3912.82,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3909.22,0.25,3909.22,0.25,3908.47,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517,3914.64,0.28193078
2017-09-08T11:01:20.222,3914.15,0.0,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.08,0.03,3913.07,0.25,3913.01,0.1,3913.0,1.0,3912.84,0.02,3912.83,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3909.21,0.79665727,3908.47,0.25,3913.67,0.15,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517,3914.64,0.28193078
2017-09-08T11:01:22.868,3913.67,0.01,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.03,0.03,3913.02,0.1,3913.01,0.033178,3913.0,1.0,3912.85,0.02,3912.84,0.456,3912.64,0.03006105,3911.01,0.25,3911.01,0.25,3911.0,0.63922271,3909.19,0.79666134,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.64,0.15576912,3914.64,0.06263,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517,3914.64,0.28193078
2017-09-08T11:01:25.502,3913.67,0.0,0.0,3913.66,0.03369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.86,0.02,3912.85,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3909.2,0.7966593,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.62,0.64557855,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:27.809,3913.67,0.0,0.0,3913.66,0.03369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.87,0.02,3912.86,0.456,3912.64,0.03006105,3911.01,0.25,3911.0,0.63922271,3908.47,0.25,3908.46,0.07758365,3907.75,0.25,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.62,0.64557855,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123
2017-09-08T11:01:30.375,3913.67,0.0,0.0,3913.66,0.03369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.66,0.02,3912.65,0.25,3912.64,0.03006105,3912.2,0.025,3911.01,0.25,3911.0,0.63922271,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.62,0.64557855,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123
2017-09-08T11:01:32.846,3913.67,0.0,0.0,3913.66,0.03369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.65,0.02,3912.64,0.03006105,3912.64,0.456,3912.2,0.025,3911.01,0.25,3911.0,0.63922271,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.62,0.64557855,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123
2017-09-08T11:01:35.144,3913.67,0.0,0.0,3913.66,0.03369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.66,0.02,3912.65,0.456,3912.64,0.03006105,3912.21,0.25,3912.2,0.025,3911.01,0.25,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.62,0.64557855,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123
2017-09-08T11:01:37.826,3913.67,0.0,0.0,3913.66,0.03369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.01,0.25,3913.01,0.02,3913.0,1.0,3912.66,0.456,3912.64,0.03006105,3912.2,0.025,3911.01,0.25,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.62,0.06263,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639
2017-09-08T11:01:40.162,3913.66,0.0,0.02,3913.66,0.01369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.51,0.01,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.65,0.02,3912.64,0.03006105,3912.64,0.456,3912.22,0.07758365,3912.2,0.025,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:42.641,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.25,3913.66,0.1,3913.55,0.07672725,3913.51,0.01,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.71,0.02,3912.7,0.25,3912.68,0.456,3912.64,0.03006105,3912.22,0.07758365,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:45.385,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.25,3913.66,0.1,3913.56,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.74,0.02,3912.73,0.25,3912.71,0.456,3912.64,0.03006105,3912.22,0.07758365,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:47.789,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.25,3913.66,0.1,3913.56,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.75,0.02,3912.64,0.03006105,3912.23,0.25,3912.22,0.07758365,3912.2,0.025,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:50.147,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.25,3913.66,0.1,3913.57,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.77,0.02,3912.76,0.456,3912.64,0.03006105,3912.23,0.25,3912.22,0.07758365,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:52.880,3913.66,0.0,0.0,3913.66,0.01369255,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.79,0.02,3912.78,0.456,3912.64,0.03006105,3912.23,0.25,3912.22,0.07758365,3912.2,0.025,3911.01,0.25,3911.0,0.63922271,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:55.260,3913.66,0.0,0.0,3913.66,0.01369255,3913.58,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.04,0.03,3913.03,0.1,3913.03,0.25,3913.01,0.033178,3913.0,1.0,3912.8,0.02,3912.79,0.456,3912.64,0.03006105,3912.22,0.07758365,3912.2,0.025,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:01:57.608,3913.66,0.0,0.0,3913.66,0.01369255,3913.58,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.01,0.033178,3913.0,1.0,3912.81,0.02,3912.8,0.456,3912.64,0.03006105,3912.22,0.07758365,3912.2,0.025,3911.01,0.25,3911.0,0.63922271,3909.2,0.25,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:02:00.370,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.1,3913.66,0.25,3913.59,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.83,0.02,3912.82,0.456,3912.64,0.03006105,3912.22,0.07758365,3912.2,0.025,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
2017-09-08T11:02:03.103,3913.66,0.0,0.0,3913.66,0.01369255,3913.66,0.25,3913.59,0.01,3913.55,0.07672725,3913.5,0.025,3913.5,0.03,3913.02,0.03,3913.01,0.033178,3913.0,1.0,3912.85,0.02,3912.84,0.456,3912.64,0.03006105,3912.23,0.25,3912.22,0.07758365,3912.2,0.025,3913.67,0.14,3914.15,0.79586038,3914.16,0.71015182,3914.16,0.07954412,3914.16,0.06103252,3914.64,0.15576912,3914.64,0.32015959,3914.64,0.03116758,3914.64,0.06244427,3914.64,0.14935942,3914.64,0.01204201,3914.64,0.03602069,3914.64,0.0124123,3914.64,0.13382639,3914.64,0.40016517
